date,amount,type,description,category,sender,raw_message
1970-01-01 00:28:48.710013700,199.0,unknown,Uncategorized,Others,vmrltd,"V-Mart Your Festive Styling Partner!

Last-min shopping made easy: influencer-curated looks bit.ly/482dKlq

+GIFT: Soundbar/Duffel Bag @Rs199! T&C.Shop"
1970-01-01 00:28:50.798938109,409.0,unknown,Uncategorized,Others,650002,"You're missing out on incoming calls & OTPs! Recharge now with Rs409 & get UL calls, UL 5G, 2.5GB data/day, Talktime Rs 5 & 20+ OTTs with Airtel Xstream Play?for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.795476102,100.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 100.00 Dt 13-10-24 10:27 thru UPI:428771338207.Bal INR 648.27 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:51.691542210,181.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs181 | valid for 30 days i.airtel.in/dtpck
1970-01-01 00:28:48.750829676,181.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs181 | valid for 30 days i.airtel.in/dtpck
1970-01-01 00:28:48.202704079,100.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 100.00 Dt 06-10-24 13:48 thru UPI:464651379673.Bal INR 100.00 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:49.657999939,700.0,unknown,Uncategorized,Others,rrsmpt,"Hello
Satte pe Satta
Diwali Dhamaka @SMART Point
Get 7% off on bill above Rs700+
B1G1 on Gift Packs
B2G1 Biscuit Large Pack Sel Var
Till Nov 5
bit.ly/3SXEzB0 TC"
1970-01-01 00:28:50.280032572,5000.0,unknown,Uncategorized,Others,500120,"This Diwali, exchange your old ride for a Royal Enfield and get INR 5000 in loyalty benefits with Reown. Visit https://royalenfield.cc/ENFILD/244AR"
1970-01-01 00:28:49.227112139,300000.0,unknown,Uncategorized,Others,airfsc,"Congratulations 0000006088 : Your Airtel Bajaj Finserv Insta EMI Card is ready with a loan limit of up to Rs 300,000. Apply Now https://i.airtel.in/FSEMICE"
1970-01-01 00:28:51.780264403,181.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs181 | valid for 30 days i.airtel.in/dtpck
1970-01-01 00:28:50.188848465,409.0,unknown,Uncategorized,Others,650002,"You're missing out on incoming calls & OTPs! Recharge now with Rs409 & get UL calls, UL 5G, 2.5GB data/day, Talktime Rs 5 & 20+ OTTs with Airtel Xstream Play?for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.732847555,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.312462389,199.0,unknown,Uncategorized,Others,vmrltd,V-Mart Festive Collection flying off the shelves! Explore New Arrivals & get Assured GIFT@Rs199 -Soundbar/Duffel Trolley T&C Checkout: bit.ly/4dL1cBb
1970-01-01 00:28:48.916395128,181.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs181 | valid for 30 days i.airtel.in/dtpck
1970-01-01 00:28:51.573214139,249.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data/day, 100 SMS/day & unlimited calls for 28 days in Rs249. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:47.505504609,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.380280197,2000.0,credit,Uncategorized,Others,pnbsms,Your a/c XX2440 is credited for INR 2000.00  on 08-10-24 15:07 through UPI.Available Bal INR 2001.00 (UPI Ref ID 428253688539).Download PNB ONE-PNB
1970-01-01 00:28:47.450399797,30000.0,unknown,Uncategorized,Others,zomato,"Hi,
Thank you for your interest in joining Zomato as a delivery partner.
You have been referred by Subhash Anuragi. Join now & start earning monthly up to Rs 30000. Work anytime, get daily payouts, accidental life insurance, and many more benefits.
App link: https://zomato.page.link/rider -ZOMATO"
1970-01-01 00:28:48.894921028,500.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 500.00 on 14/10/24 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 1,977.68-SBI"
1970-01-01 00:28:47.946574091,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.251953573,409.0,unknown,Uncategorized,Others,650001,"Your Airtel pack on 8082XXX088 is about to expire!
Recharge now with Rs409 to stay connected. Get UL calls, UL 5G, 2.5GB data/day, Talktime Rs 5 & 20+ OTTs with Airtel Xstream Play subscription?for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:50.536511471,7500.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 7500.00 Dt 02-11-24 14:04 thru UPI:053097160325.Bal INR 2095.37 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:48.461741136,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.588058143,15.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 15.00 Dt 22-10-24 14:37 thru UPI:479873576221.Bal INR 252.27 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:52.255644738,181.0,unknown,Uncategorized,Others,650001,"Introducing ULTIMATE SAVER PACK for smart savers like you! 
Get 20+ OTTs subscription with Airtel Xstream Play (30 days), 15GB & much more for 30 days. Recharge with Rs181 pack today. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:47.945845999,979.0,unknown,save,Others,airtel,Want to save on your mobile recharge? Get Airtel's 84-day pack at Rs979 and enjoy 2GB/day + unlimited calls. That's just Rs327/month ! Bonus: Get Unlimited 5G data over & above 2GB/day. Recharge now i.airtel.in/979_sil
1970-01-01 00:28:49.066698488,50.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 50.00 Dt 16-10-24 13:48 thru UPI:465688116052.Bal INR 839.27 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:48.113032919,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:50.005487763,379.0,unknown,Uncategorized,Others,650053,"Your Airtel Bundle pack has expired! Recharge now and enjoy daily 2 GB, daily 100 SMS, UL calls, up to 1 Month days, only at Rs379 .
i.airtel.in/Rcharge"
1970-01-01 00:28:49.430791872,47.2,debit,Uncategorized,Others,cbssbi,"Your AC XXXXX068589 Debited INR 47.20 on 20/10/24 -CDM CHARGE DR. Avl Bal INR 1,956.50.-SBI"
1970-01-01 00:28:48.569220061,3928.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 3,928.00 on 10/10/24. Avl Bal Rs 89.88. Download YONO - SBI"
1970-01-01 00:28:48.628055215,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:52.438751602,99.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 2 days, in Rs99. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:50.449093162,349.0,unknown,Uncategorized,Others,650001,"You're missing out on incoming calls & OTPs! Recharge now with Rs349 Airtel pack to get UL calls, 2GB data/day, 100 SMS/day & UL 5G available, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:50.109450650,800.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 800.00 on 28/10/24 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 1,470.72-SBI"
1970-01-01 00:28:49.589977633,379.0,unknown,Uncategorized,Others,650053,"Your Airtel Bundle pack has expired! Recharge now and enjoy daily 2 GB, daily 100 SMS, UL calls, up to 1 Month days, only at Rs379 .
i.airtel.in/Rcharge"
1970-01-01 00:28:51.220259274,3928.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 3,928.00 on 10/11/24. Avl Bal Rs 103.90. Download YONO - SBI"
1970-01-01 00:28:51.056394942,3928.0,unknown,Uncategorized,Others,idfcfb,"EMI of INR 3928 is due for TWO WHEELER LOANS a/c no ****3863 on 10-NOV-24. EMI will be deducted from your a/c no ****8589 between 6am-10pm. Please maintain sufficient balance in your bank a/c to avoid charges & need for multiple presentation. For details click
https://idfcfr.in/IDFCFB/g1rk5e
IDFC FIRST Bank"
1970-01-01 00:28:48.058148036,30000.0,unknown,Uncategorized,Others,zomato,"Hi,
Thank you for your interest in joining Zomato as a delivery partner.

Join now & start earning up to Rs 30000 monthly. Work anytime, get daily payouts, accidental life insurance, and many more benefits.

App link: https://zoma.to/ZOMATO/dp/rider -ZOMATO"
1970-01-01 00:28:48.292370684,1000.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 has credit for IMPS/RVSL/427914774206 / MOAKE of Rs 1,000.00 on 07/10/24. Avl Bal Rs 6,503.66.-SBI"
1970-01-01 00:28:49.674081397,379.0,unknown,Uncategorized,Others,650001,"REMINDER: Airtel unlimited pack has expired on 8082XXX088 . Recharge now with Rs379 to get UL calls, 2GB data/day & 100 SMS/day, for 1 month. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.237501110,9.0,debit,Uncategorized,Others,aircol,"Hi! To avoid call & data service disconnection on your Airtel No. 0000006088, please pay Rs 9 immediately. Pay via Airtel Thanks App - https://www.airtel.in/5/PPbillreminder. Please ignore if already paid. You can also ask us your questions on Airtel Thanks App. Your feedback makes us better everyday."
1970-01-01 00:28:50.826577930,2500.0,credit,Uncategorized,Others,pnbsms,Your a/c XX2440 is credited for INR 2500.00  on 05-11-24 22:39 through UPI.Available Bal INR 2644.37 (UPI Ref ID 431071250832).Download PNB ONE-PNB
1970-01-01 00:28:47.692571252,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.928169003,409.0,unknown,Uncategorized,Others,650002,"REMINDER: Airtel unlimited pack has expired on 8082XXX088 . Recharge now with Rs409 & get UL calls, UL 5G, 2.5GB data/day, Talktime Rs 5 & 20+ OTTs with Airtel Xstream Play?subscription for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.929462496,181.0,unknown,Uncategorized,Others,airtel,Alert!90%-: of daily high speed data is consumed. Get 15GB data topup at just Rs181 | valid for 30 days i.airtel.in/dtpck
1970-01-01 00:28:51.827603484,99.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 2 days, in Rs99. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.581981928,409.0,unknown,Uncategorized,Others,650002,"REMINDER: Airtel unlimited pack has expired on 8082XXX088 . Recharge now with Rs409 & get UL calls, UL 5G, 2.5GB data/day, Talktime Rs 5 & 20+ OTTs with Airtel Xstream Play?subscription for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:50.878119137,349.0,unknown,Uncategorized,Others,650001,"You're missing out on incoming calls & OTPs! Recharge now with Rs349 Airtel pack to get UL calls, 2GB data/day, 100 SMS/day & UL 5G available, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:48.564084674,100.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 100.00 Dt 10-10-24 18:10 thru UPI:428444400242.Bal INR 931.00 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:50.563697354,7000.0,credit,Uncategorized,Others,pnbsms,Your a/c XX2440 is credited for INR 7000.00  on 02-11-24 21:38 through UPI.Available Bal INR 9095.37 (UPI Ref ID 430797517490).Download PNB ONE-PNB
1970-01-01 00:28:52.343865951,161.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 for you!
Recharge now to get 12GB data valid till 30 days in Rs161. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:52.436375494,750.0,unknown,Uncategorized,Others,650024,"Enjoy HD entertainment this festive season at never-before prices! Get your Airtel DTH connection at just Rs750.
Hurry, go grab yours! Visit i.airtel.in/DTH-Sale-1"
1970-01-01 00:28:51.664514946,181.0,unknown,Uncategorized,Others,650001,"Introducing ULTIMATE SAVER PACK for smart savers like you! 
Get 20+ OTTs subscription with Airtel Xstream Play (30 days), 15GB & much more for 30 days. Recharge with Rs181 pack today. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:49.868103253,3500.0,credit,Uncategorized,Others,pnbsms,Your a/c XX2440 is credited for INR 3500.00  on 25-10-24 20:24 through UPI.Available Bal INR 5502.27 (UPI Ref ID 429945889142).Download PNB ONE-PNB
1970-01-01 00:28:49.064825348,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:50.009042199,250.0,debit,Uncategorized,Others,pnbsms,A/c XX2440 debited INR 250.00 Dt 27-10-24 11:33 thru UPI:280087664625.Bal INR 7252.27 Not u?Fwd this SMS to 0000002640 to block UPI.Download PNB ONE-PNB
1970-01-01 00:28:48.369506691,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:34.286086815,2000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs2000 on 28Apr24 by  (Ref no 411920471846)"
1970-01-01 00:28:34.720459653,49.0,unknown,Uncategorized,Others,arwynk,"Missing out on uninterrupted music & trendiest songs? Grab Wynk Premium at just Rs49 and enjoy unlimited ad-free music, song downloads & hellotunes. Upgrade Now. Click here open.wynk.in/dc"
1970-01-01 00:28:34.905650916,19.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.507934671,19.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:36.281351909,29.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day in Rs29. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:33.106468619,900.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs900 on 14Apr24 by  (Ref no 410507123074)"
1970-01-01 00:28:33.710804328,400.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs400 on 21Apr24 by  (Ref no 447868520926)"
1970-01-01 00:28:34.666665251,148.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs148 | valid till your current pack i.airtel.in/148pack
1970-01-01 00:28:33.326972992,500.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs500 on 17Apr24 by  (Ref no 447424702797)"
1970-01-01 00:28:33.682601284,24.0,unknown,Uncategorized,Others,carstf,"Hi there, You are eligible for a pre-approved car loan of Rs. 15,00,000 . Book a free test drive http://f49.bz/lJIh0b or call 00000004748 - CARS24"
1970-01-01 00:28:35.684378758,118.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:34.728314286,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:34.212490820,300.0,unknown,your friends today,Others,650024,"Get Rs300 off on your next recharge!
Refer any Airtel service to your friends today on Airtel Thanks App
Refer Now- i.airtel.in/Act_no5g"
1970-01-01 00:28:32.820276894,118.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.675595345,5.0,unknown,submit your personal Loan application,Others,flpkrt,"Dear Customer, Get cash upto Rs 5L in 2 hours*. It only takes a few clicks to submit your personal Loan application on Flipkart >

http://fkrt.it/Vi0lLVuuuN"
1970-01-01 00:28:35.179073486,3928.0,unknown,Uncategorized,Others,idfcfb,EMI of INR 3928 is due for TWO WHEELER LOANS a/c no ****3863 on 10-MAY-24. EMI will be deducted from your a/c no ****8589 between 6am-10pm. Please maintain sufficient balance in your bank a/c to avoid charges & need for multiple presentation. For details click https://idfcfr.in/hIF6f7. IDFC FIRST Bank
1970-01-01 00:28:35.333282799,3928.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 3,928.00 on 10/05/24. Avl Bal Rs 19,410.86. Download YONO - SBI"
1970-01-01 00:28:34.705773613,200.0,unknown,Uncategorized,Others,sbiupi,"Ur 1st UPI Txn of Rs200.0 frm SBIN A/cX8589 is successful. If it's not u, visit ur branch or mail us at suXXXXXXXXX@sbi.co.in"
1970-01-01 00:28:34.284575300,999.0,unknown,Uncategorized,Others,snplix,"PLIX: Hey Raman kundal, Final Hours Sale! 70% OFF (20% + 50% Cashback) on orders above Rs999. Use code: Win70. Shop Now! ct1.io/4RNyCTs"
1970-01-01 00:28:36.017009822,118.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:32.929309634,50.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs50 on 12Apr24 by  (Ref no 410367396823)"
1970-01-01 00:28:34.796235554,100.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs100 on 04May24 by  (Ref no 449162459991)"
1970-01-01 00:28:35.589373571,15.0,unknown,Uncategorized,Others,snplix,"PLIX: Hey Raman, consistency is the key to transformation. Restock your Plix ACV at Flat 5% OFF + 10% Cashback. Use code: RS15. Shop Now: ct1.io/55APQk9"
1970-01-01 00:28:35.838510460,19.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.330385624,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:32.155594005,49.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 6GB data, for 1 day in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:32.816289368,3928.0,credit,Uncategorized,Others,idfcfb,"Dear Customer, we have received EMI INR 3928 towards TWO WHEELER LOANS loan account no *****3863 for April'2024. This will reflect in your loan account statement by tomorrow. Click https://idfcfr.in/05t0fi & enter 9903 for SOA or download our app https://idfcfr.in/login . IDFC FIRST Bank"
1970-01-01 00:28:35.934516977,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.605077333,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 13May24 by  (Ref no 413453330596)"
1970-01-01 00:28:34.471436128,118.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.420667624,5000.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 5,000.00 on 11/05/24 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 5,324.93-SBI"
1970-01-01 00:28:36.272547519,6000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs6000 on 21May24 by  (Ref no 414253205245)"
1970-01-01 00:28:35.586885400,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.487970287,9.0,debit,Uncategorized,Others,airbil,"
Hi janakraj, Bill for your Airtel Mobile 0000006088 dated 12-MAY-2024 has been generated. 
Amount to be paid: Rs  9.00
Due Date:  17-MAY-2024
Previous Due: Rs  -1.00
This month's charges: Rs  10.00 (inclusive of tax)

To view your bill or to make payment, please visit https://i.airtel.in/PPBillbreakup
To understand your bill, click https://youtu.be/y1JoFufRp30
"
1970-01-01 00:28:34.979796173,5.0,unknown,submit your personal Loan application,Others,flpkrt,"Dear Customer, Get cash upto Rs 5L in 2 hours*. It only takes a few clicks to submit your personal Loan application on Flipkart >

http://fkrt.it/t7xf0YNNNN"
1970-01-01 00:28:34.209308387,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 27Apr24 by  (Ref no 411890430305)"
1970-01-01 00:28:36.021909034,20.0,unknown,Uncategorized,Others,snplix,"PLIX: Hi Raman, lets tackle weight management like a boss! Refuel your ACV Effervescent & get a flat 10% OFF + 10% Cashback. Use code RS20. ct1.io/59UJcdC"
1970-01-01 00:28:34.295594293,19.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:33.685078303,3000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs3000 on 21Apr24 by  (Ref no 411206039115)"
1970-01-01 00:28:33.037425170,148.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs148 | valid till your current pack i.airtel.in/148pack
1970-01-01 00:28:32.737756818,3928.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 3,928.00 on 10/04/24. Avl Bal Rs 6,117.21. Download YONO - SBI"
1970-01-01 00:28:33.866417627,29.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day in Rs29. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:33.246230777,354.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 354.00 on 16/04/24. Avl Bal Rs 27,586.95. Download YONO - SBI"
1970-01-01 00:28:35.701977772,148.0,unknown,Uncategorized,Others,airtel,Alert!100%-: of daily high speed data is consumed. Get 15GB data topup at just Rs148 | valid till your current pack i.airtel.in/148pack
1970-01-01 00:28:35.140725227,800.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs800 on 08May24 by  (Ref no 412928750379)"
1970-01-01 00:28:36.102229951,65.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now on Airtel Thanks App to enjoy 4GB+2GB data as per current pack validity in Rs65 pack. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.006511972,40.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs40 on 06May24 by  (Ref no 412708725818)"
1970-01-01 00:28:34.482773033,500.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs500 on 30Apr24 by  (Ref no 448782357582)"
1970-01-01 00:28:33.604728213,39.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.076183007,118.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:32.482904516,400.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs400 on 07Apr24 by  (Ref no 409851858969)"
1970-01-01 00:28:36.218626836,49.0,unknown,Uncategorized,Others,arwynk,"Missing out on uninterrupted music & trendiest songs? Grab Wynk Premium at just Rs49 and enjoy unlimited ad-free music, song downloads & hellotunes. Upgrade Now. Click here open.wynk.in/dc"
1970-01-01 00:28:33.428426887,118.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
